17,1717964915273,Saturation,99.0
14,1717964915287,Saturation,96.0
6,1717964915305,Saturation,98.0
38,1717964915273,Saturation,96.0
7,1717964915272,Saturation,95.0
21,1717964915284,Saturation,100.0
31,1717964915271,Saturation,97.0
43,1717964915308,Saturation,100.0
26,1717964916270,Saturation,96.0
31,1717964916273,Saturation,96.0
23,1717964916273,Saturation,96.0
17,1717964916273,Saturation,99.0
38,1717964916273,Saturation,97.0
7,1717964916273,Saturation,94.0
45,1717964916273,Saturation,99.0
34,1717964916275,Saturation,98.0
36,1717964916275,Saturation,98.0
21,1717964916284,Saturation,99.0
8,1717964916284,Saturation,100.0
28,1717964916285,Saturation,97.0
14,1717964916288,Saturation,95.0
12,1717964916296,Saturation,97.0
24,1717964916300,Saturation,97.0
50,1717964916300,Saturation,99.0
49,1717964916301,Saturation,100.0
39,1717964916303,Saturation,98.0
6,1717964916305,Saturation,98.0
27,1717964916306,Saturation,99.0
43,1717964916308,Saturation,99.0
41,1717964916323,Saturation,96.0
3,1717964917274,Saturation,100.0
31,1717964917274,Saturation,95.0
26,1717964917274,Saturation,96.0
4,1717964917274,Saturation,97.0
7,1717964917274,Saturation,93.0
23,1717964917274,Saturation,96.0
17,1717964917274,Saturation,98.0
18,1717964917274,Saturation,95.0
38,1717964917274,Saturation,96.0
47,1717964917274,Saturation,95.0
45,1717964917274,Saturation,100.0
34,1717964917274,Saturation,99.0
36,1717964917275,Saturation,99.0
21,1717964917284,Saturation,100.0
8,1717964917284,Saturation,100.0
28,1717964917285,Saturation,98.0
14,1717964917288,Saturation,95.0
9,1717964917288,Saturation,95.0
12,1717964917296,Saturation,97.0
50,1717964917300,Saturation,99.0
24,1717964917300,Saturation,96.0
49,1717964917301,Saturation,100.0
13,1717964917302,Saturation,97.0
29,1717964917302,Saturation,96.0
39,1717964917303,Saturation,99.0
6,1717964917305,Saturation,97.0
27,1717964917306,Saturation,100.0
15,1717964917307,Saturation,96.0
43,1717964917308,Saturation,99.0
41,1717964917323,Saturation,96.0
1,1717964917331,Saturation,98.0
26,1717964918273,Saturation,97.0
31,1717964918274,Saturation,94.0
3,1717964918274,Saturation,99.0
2,1717964918274,Saturation,96.0
18,1717964918274,Saturation,95.0
23,1717964918274,Saturation,96.0
4,1717964918274,Saturation,96.0
17,1717964918274,Saturation,98.0
7,1717964918274,Saturation,92.0
45,1717964918274,Saturation,100.0
34,1717964918274,Saturation,98.0
47,1717964918274,Saturation,94.0
38,1717964918274,Saturation,95.0
36,1717964918275,Saturation,99.0
8,1717964918284,Saturation,100.0
19,1717964918284,Saturation,97.0
21,1717964918284,Saturation,100.0
33,1717964918284,Saturation,98.0
40,1717964918284,Saturation,97.0
28,1717964918285,Saturation,98.0
14,1717964918288,Saturation,96.0
9,1717964918288,Saturation,94.0
30,1717964918291,Saturation,97.0
5,1717964918294,Saturation,100.0
46,1717964918294,Saturation,99.0
12,1717964918294,Saturation,96.0
50,1717964918301,Saturation,99.0
24,1717964918301,Saturation,97.0
49,1717964918301,Saturation,100.0
13,1717964918302,Saturation,97.0
29,1717964918302,Saturation,96.0
39,1717964918303,Saturation,99.0
6,1717964918305,Saturation,97.0
27,1717964918306,Saturation,100.0
15,1717964918307,Saturation,97.0
43,1717964918308,Saturation,100.0
48,1717964918309,Saturation,99.0
41,1717964918323,Saturation,97.0
1,1717964918331,Saturation,98.0
25,1717964919272,Saturation,99.0
3,1717964919272,Saturation,100.0
26,1717964919272,Saturation,96.0
20,1717964919273,Saturation,100.0
31,1717964919273,Saturation,94.0
23,1717964919273,Saturation,97.0
37,1717964919272,Saturation,97.0
18,1717964919273,Saturation,95.0
32,1717964919273,Saturation,96.0
4,1717964919273,Saturation,97.0
2,1717964919272,Saturation,97.0
7,1717964919273,Saturation,91.0
42,1717964919273,Saturation,95.0
38,1717964919273,Saturation,94.0
17,1717964919273,Saturation,97.0
45,1717964919274,Saturation,99.0
47,1717964919274,Saturation,93.0
34,1717964919274,Saturation,97.0
36,1717964919275,Saturation,99.0
22,1717964919276,Saturation,96.0
16,1717964919278,Saturation,96.0
11,1717964919283,Saturation,97.0
8,1717964919283,Saturation,99.0
10,1717964919283,Saturation,98.0
40,1717964919283,Saturation,97.0
19,1717964919283,Saturation,98.0
33,1717964919283,Saturation,98.0
21,1717964919284,Saturation,99.0
28,1717964919285,Saturation,99.0
14,1717964919288,Saturation,96.0
9,1717964919288,Saturation,94.0
30,1717964919291,Saturation,98.0
46,1717964919294,Saturation,100.0
5,1717964919294,Saturation,99.0
12,1717964919294,Saturation,96.0
50,1717964919301,Saturation,99.0
44,1717964919301,Saturation,94.0
24,1717964919301,Saturation,97.0
49,1717964919301,Saturation,100.0
13,1717964919302,Saturation,97.0
29,1717964919302,Saturation,97.0
39,1717964919303,Saturation,100.0
6,1717964919305,Saturation,96.0
27,1717964919306,Saturation,99.0
15,1717964919307,Saturation,96.0
35,1717964919308,Saturation,99.0
43,1717964919308,Saturation,100.0
48,1717964919309,Saturation,99.0
41,1717964919322,Saturation,98.0
1,1717964919331,Saturation,99.0
25,1717964920272,Saturation,98.0
37,1717964920272,Saturation,97.0
3,1717964920272,Saturation,100.0
26,1717964920272,Saturation,96.0
2,1717964920272,Saturation,98.0
32,1717964920272,Saturation,96.0
18,1717964920273,Saturation,96.0
31,1717964920273,Saturation,95.0
4,1717964920273,Saturation,98.0
23,1717964920273,Saturation,97.0
20,1717964920273,Saturation,100.0
38,1717964920273,Saturation,94.0
42,1717964920273,Saturation,95.0
7,1717964920273,Saturation,90.0
17,1717964920273,Saturation,96.0
45,1717964920274,Saturation,99.0
47,1717964920274,Saturation,92.0
34,1717964920274,Saturation,96.0
36,1717964920275,Saturation,99.0
22,1717964920276,Saturation,95.0
16,1717964920278,Saturation,96.0
11,1717964920283,Saturation,96.0
8,1717964920283,Saturation,100.0
19,1717964920283,Saturation,98.0
10,1717964920283,Saturation,98.0
40,1717964920283,Saturation,97.0
33,1717964920283,Saturation,99.0
21,1717964920284,Saturation,99.0
28,1717964920285,Saturation,98.0
14,1717964920288,Saturation,95.0
9,1717964920288,Saturation,94.0
30,1717964920291,Saturation,97.0
5,1717964920294,Saturation,100.0
46,1717964920294,Saturation,100.0
12,1717964920294,Saturation,96.0
50,1717964920301,Saturation,100.0
44,1717964920301,Saturation,95.0
24,1717964920301,Saturation,98.0
49,1717964920301,Saturation,99.0
13,1717964920302,Saturation,98.0
29,1717964920302,Saturation,97.0
39,1717964920303,Saturation,100.0
6,1717964920305,Saturation,97.0
27,1717964920306,Saturation,99.0
15,1717964920307,Saturation,95.0
35,1717964920308,Saturation,98.0
43,1717964920308,Saturation,99.0
48,1717964920309,Saturation,98.0
41,1717964920323,Saturation,97.0
1,1717964920331,Saturation,99.0
26,1717964921272,Saturation,96.0
25,1717964921272,Saturation,97.0
3,1717964921272,Saturation,100.0
32,1717964921272,Saturation,96.0
2,1717964921272,Saturation,99.0
37,1717964921272,Saturation,96.0
20,1717964921272,Saturation,100.0
23,1717964921273,Saturation,98.0
31,1717964921273,Saturation,96.0
17,1717964921273,Saturation,96.0
7,1717964921273,Saturation,91.0
18,1717964921273,Saturation,97.0
42,1717964921273,Saturation,94.0
4,1717964921273,Saturation,98.0
38,1717964921273,Saturation,95.0
45,1717964921274,Saturation,98.0
47,1717964921274,Saturation,92.0
34,1717964921274,Saturation,97.0
36,1717964921275,Saturation,98.0
22,1717964921276,Saturation,94.0
16,1717964921278,Saturation,95.0
11,1717964921283,Saturation,95.0
8,1717964921283,Saturation,100.0
19,1717964921283,Saturation,98.0
40,1717964921283,Saturation,96.0
10,1717964921283,Saturation,99.0
33,1717964921283,Saturation,100.0
21,1717964921284,Saturation,99.0
28,1717964921285,Saturation,98.0
14,1717964921288,Saturation,94.0
9,1717964921288,Saturation,94.0
30,1717964921291,Saturation,98.0
5,1717964921294,Saturation,99.0
46,1717964921294,Saturation,99.0
12,1717964921294,Saturation,97.0
24,1717964921301,Saturation,97.0
50,1717964921301,Saturation,100.0
44,1717964921301,Saturation,95.0
49,1717964921301,Saturation,98.0
13,1717964921302,Saturation,99.0
29,1717964921302,Saturation,98.0
39,1717964921303,Saturation,99.0
6,1717964921305,Saturation,96.0
27,1717964921306,Saturation,98.0
15,1717964921307,Saturation,95.0
35,1717964921308,Saturation,99.0
43,1717964921308,Saturation,98.0
48,1717964921309,Saturation,99.0
41,1717964921323,Saturation,98.0
1,1717964921331,Saturation,98.0
25,1717964922272,Saturation,98.0
26,1717964922272,Saturation,95.0
3,1717964922272,Saturation,100.0
2,1717964922272,Saturation,98.0
32,1717964922272,Saturation,95.0
20,1717964922272,Saturation,100.0
37,1717964922272,Saturation,97.0
7,1717964922273,Saturation,90.0
23,1717964922272,Saturation,99.0
42,1717964922272,Saturation,93.0
4,1717964922272,Saturation,99.0
18,1717964922273,Saturation,97.0
31,1717964922272,Saturation,97.0
17,1717964922273,Saturation,95.0
38,1717964922273,Saturation,95.0
45,1717964922274,Saturation,99.0
47,1717964922274,Saturation,92.0
34,1717964922275,Saturation,97.0
36,1717964922275,Saturation,97.0
22,1717964922276,Saturation,94.0
16,1717964922278,Saturation,96.0
19,1717964922283,Saturation,97.0
8,1717964922283,Saturation,99.0
11,1717964922283,Saturation,96.0
40,1717964922283,Saturation,95.0
10,1717964922283,Saturation,98.0
33,1717964922283,Saturation,100.0
21,1717964922284,Saturation,100.0
28,1717964922285,Saturation,98.0
14,1717964922288,Saturation,93.0
9,1717964922288,Saturation,94.0
30,1717964922291,Saturation,98.0
5,1717964922294,Saturation,99.0
46,1717964922294,Saturation,100.0
12,1717964922294,Saturation,96.0
24,1717964922301,Saturation,98.0
50,1717964922301,Saturation,100.0
44,1717964922301,Saturation,95.0
49,1717964922301,Saturation,99.0
13,1717964922302,Saturation,99.0
29,1717964922302,Saturation,99.0
39,1717964922303,Saturation,100.0
6,1717964922305,Saturation,95.0
27,1717964922306,Saturation,99.0
15,1717964922307,Saturation,95.0
35,1717964922308,Saturation,98.0
43,1717964922308,Saturation,99.0
48,1717964922309,Saturation,100.0
41,1717964922323,Saturation,98.0
1,1717964922331,Saturation,99.0
